formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C10H12BrCl2F3O3,[M + K]+,C10H12BrCl2F3KO3+,Terpenoids,0.11,Sesquiterpenoids,0.157,Halogenated fatty acids,0.033,Benzenoids,0.996,Phenol ethers,0.937,,,,,Phenol ethers,0.937,Organic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Aryl bromides; Aryl chlorides; Bromobenzenes; Chlorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organobromides; Organochlorides; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities,424.894,34,0.563,7.34233E+17,7.3423E+17,526,
1,C22H17Br3N2O8,[M + Na]+,C22H17Br3N2NaO8+,Polyketides,0.746,Aromatic polyketides,0.151,Chromones,0.065,Benzenoids,0.997,Phenol ethers,0.93,Anisoles,0.792,,,Anisoles,0.792,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl bromides; Carboxylic acid derivatives; Bromobenzenes; Carboxylic acid esters; Organobromides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,696.842,34,0.563,7.34233E+17,7.3423E+17,683,
1,C24H26Br4O7,[M + Na]+,C24H26Br4NaO7+,Polyketides,0.85,Aromatic polyketides,0.25,Depsides and depsidones,0.135,Benzenoids,0.994,Phenols,0.618,Halophenols,0.707,Bromophenols,0.732,O-bromophenols,0.678,Organic compounds; Halobenzenes; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl bromides; Carboxylic acid derivatives; Bromobenzenes; Carboxylic acid esters; Organobromides; Carbonyl compounds; Benzene and substituted derivatives; Halophenols; Phenol ethers; Benzenoids; Bromophenols; O-bromophenols; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities,764.829,34,0.563,7.34233E+17,7.3423E+17,715,
1,C27H17Br3N4O9S,[M + Na]+,C27H17Br3N4NaO9S+,Polyketides,0.345,β-lactams,0.051,Anthraquinones and anthrones,0.106,Benzenoids,0.99,Benzene and substituted derivatives,0.906,Nitrobenzenes,0.601,,,Nitrobenzenes,0.601,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Nitrobenzenes; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl bromides; Carboxylic acid derivatives; Organic nitro compounds; Carboxylic acid esters; Organic oxoazanium compounds; Organobromides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",832.816,34,0.563,7.34233E+17,7.3423E+17,743,
1,C3H4Cl2O3,[M + H]+,C3H5Cl2O3+,Fatty acids,0.948,Fatty Acids and Conjugates,0.97,Halogenated fatty acids,0.996,Organic acids and derivatives,0.775,Carboxylic acids and derivatives,0.763,Carboxylic acids,0.607,,,Carboxylic acids,0.607,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Carboxylic acids; Organochlorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,158.961,34,0.564,7.34233E+17,7.3423E+17,1160,
1,C24H44N4O4,[M + H]+,C24H45N4O4+,Amino acids and Peptides,0.992,Small peptides,0.944,Tripeptides,0.959,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.996,"Amino acids, peptides, and analogues",0.988,Peptides,0.736,Dipeptides,0.722,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities",453.342,34,0.564,7.34233E+17,7.3423E+17,1236,
1,C13H25N3O6S,[M + Na]+,C13H25N3NaO6S+,Carbohydrates,0.985,Aminosugars and aminoglycosides,0.978,Aminoglycosides,0.643,Organic acids and derivatives,0.979,Carboxylic acids and derivatives,0.941,"Amino acids, peptides, and analogues",0.713,Amino acids and derivatives,0.708,Amino acids,0.508,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Amines; Fatty Acyls; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",374.134,34,0.564,7.34233E+17,7.3423E+17,1128,
1,C8H11O11P3S,[M + Na]+,C8H11NaO11P3S+,Terpenoids,0.432,Monoterpenoids,0.213,Acyclic monoterpenoids,0.225,Lipids and lipid-like molecules,0.184,Prenol lipids,0.073,Isoprenoid phosphates,0.574,,,Isoprenoid phosphates,0.574,Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Isoprenoid phosphates; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,430.911,34,0.571,7.34233E+17,7.3423E+17,751,
1,C13H29Br2N2O18P3S2,[M + Na]+,C13H29Br2N2NaO18P3S2+,Carbohydrates,0.369,Aminosugars and aminoglycosides,0.167,Depsipeptides,0.266,Organic acids and derivatives,0.94,Organic phosphoric acids and derivatives,0.728,Phosphate esters,0.694,Alkyl phosphates,0.71,Alkyl phosphates,0.71,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Organobromides; Sulfenyl compounds; Alkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,838.834,34,0.571,7.34233E+17,7.3423E+17,765,
1,C10H12O13P2S3,[M + H]+,C10H13O13P2S3+,Shikimates and Phenylpropanoids,0.419,Phenolic acids (C6-C1),0.291,Simple phenolic acids,0.374,Organosulfur compounds,0.783,Sulfenyl compounds,0.611,,,,,Sulfenyl compounds,0.611,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,498.898,34,0.571,7.34233E+17,7.3423E+17,769,
1,C9H14ClN2O14P3S2,[M + H]+,C9H15ClN2O14P3S2+,Carbohydrates,0.317,Nucleosides,0.296,Tricyclic guanidine alkaloids,0.102,Organic acids and derivatives,0.933,Organic phosphoric acids and derivatives,0.827,Phosphate esters,0.738,Alkyl phosphates,0.754,Monoalkyl phosphates,0.548,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphoric acids and derivatives; Phosphate esters; Diazines; Organothiophosphorus compounds; Organochlorides; Sulfenyl compounds; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,566.886,34,0.571,7.34233E+17,7.3423E+17,770,
1,C17H24Br2N2O13P2S2,[M + Na]+,C17H24Br2N2NaO13P2S2+,Amino acids and Peptides,0.122,Tryptophan alkaloids,0.151,Depsipeptides,0.503,Benzenoids,0.853,Benzene and substituted derivatives,0.633,Halobenzenes,0.324,Bromobenzenes,0.51,Bromobenzenes,0.51,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organic phosphoric acids and derivatives; Phosphate esters; Aryl bromides; Bromobenzenes; Organobromides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,770.847,34,0.571,7.34233E+17,7.3423E+17,771,
1,C19H27Br3N2O4S3,[M + Na]+,C19H27Br3N2NaO4S3+,Amino acids and Peptides,0.265,Oligopeptides,0.198,Depsipeptides,0.029,Benzenoids,0.966,Benzene and substituted derivatives,0.96,Benzenesulfonamides,0.938,,,Benzenesulfonamides,0.938,Organic compounds; Organosulfur compounds; Benzenesulfonamides; Halobenzenes; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Aryl bromides; Bromobenzenes; Sulfonyls; Organobromides; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,702.86,34,0.571,7.34233E+17,7.3423E+17,775,
1,C4H3NO9,[M + Na]+,C4H3NNaO9+,Fatty acids,0.242,Fatty Acids and Conjugates,0.488,Halogenated fatty acids,0.604,Organic acids and derivatives,0.916,Carboxylic acids and derivatives,0.853,Carboxylic acids,0.825,,,Carboxylic acids,0.825,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,231.971,34,0.572,7.34233E+17,7.3423E+17,1277,
1,C4H6N3OS,[M + Na]+,C4H6N3NaOS+,Alkaloids,0.512,Histidine alkaloids,0.619,Imidazole alkaloids,0.622,Organoheterocyclic compounds,0.984,Azoles,0.805,,,,,Azoles,0.805,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organonitrogen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,167.012,34,0.572,7.34233E+17,7.3423E+17,1305,
1,C5H4FNO3P2S2,[M + H]+,C5H5FNO3P2S2+,Fatty acids,0.216,Fatty acyls,0.272,Oxygenated hydrocarbons,0.368,Organoheterocyclic compounds,0.571,,,,,,,Organoheterocyclic compounds,0.571,Organic compounds; Organoheterocyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,271.916,34,0.573,7.34233E+17,7.3423E+17,1304,
1,C5H6Cl2NO2,[M + H]+,C5H7Cl2NO2+,Fatty acids,0.738,Fatty Acids and Conjugates,0.244,Halogenated fatty acids,0.781,Organic acids and derivatives,0.772,Carboxylic acids and derivatives,0.594,,,,,Carboxylic acids and derivatives,0.594,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organochlorides; Carbonyl compounds; Vinyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,182.985,34,0.573,7.34233E+17,7.3423E+17,1467,
1,C9H19NO4,[M + H]+,C9H20NO4+,Fatty acids,0.93,Fatty amides,0.958,N-acyl amines,0.794,Lipids and lipid-like molecules,0.788,Fatty Acyls,0.758,Fatty amides,0.673,N-acyl amines,0.632,N-acyl amines,0.632,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,206.138,35,0.578,7.34233E+17,7.3423E+17,1274,
1,C3H2FO3P,[M + Na]+,C3H2FNaO3P+,Fatty acids,0.575,Fatty Acids and Conjugates,0.445,Halogenated fatty acids,0.949,Organohalogen compounds,0.955,Organofluorides,0.957,,,,,Organofluorides,0.957,Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organofluorides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,158.963,35,0.58,7.34233E+17,7.3423E+17,802,
1,C7H4ClNO4S,[M + Na]+,C7H4ClNNaO4S+,Shikimates and Phenylpropanoids,0.433,Phenolic acids (C6-C1),0.109,Simple phenolic acids,0.185,Organohalogen compounds,0.998,Aryl halides,0.876,Aryl chlorides,0.922,,,Aryl chlorides,0.922,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Sulfones; Aryl chlorides; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organochlorides; Aryl halides; Vinyl halides; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,255.943,35,0.58,7.34233E+17,7.3423E+17,1303,
1,C5H3F3O4,[M + K]+,C5H3F3KO4+,Shikimates and Phenylpropanoids,0.084,Fatty Acids and Conjugates,0.132,Halogenated fatty acids,0.107,Organoheterocyclic compounds,0.824,Furans,0.483,Furoic acid and derivatives,0.702,Furoic acids,0.705,Furoic acids,0.705,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Furoic acids; Organofluorides; Alkyl halides; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Furoic acid and derivatives; Furan-3-carboxylic acids; Chemical entities,222.961,35,0.582,7.34233E+17,7.3423E+17,1310,
1,C4H3F3O3,[M + K]+,C4H3F3KO3+,Fatty acids,0.801,Fatty Acids and Conjugates,0.885,Halogenated fatty acids,0.929,Organic acids and derivatives,0.969,Carboxylic acids and derivatives,0.957,Carboxylic acids,0.863,,,Carboxylic acids,0.863,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,194.966,35,0.582,7.34233E+17,7.3423E+17,1316,
1,C3H7N3O3S2,[M + H]+,C3H8N3O3S2+,Alkaloids,0.609,Histidine alkaloids,0.605,Imidazole alkaloids,0.603,Organoheterocyclic compounds,0.964,Azoles,0.867,Thiadiazoles,0.741,Thiadiazole sulfonamides,0.61,Thiadiazole sulfonamides,0.61,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiadiazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Azoles; Sulfonyls; Organosulfonamides; Thiadiazole sulfonamides; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,198,35,0.582,7.34233E+17,7.3423E+17,1325,
1,C6H10INO3,[M + K]+,C6H10IKNO3+,Amino acids and Peptides,0.868,Small peptides,0.876,Aminoacids,0.931,Organic acids and derivatives,0.977,Carboxylic acids and derivatives,0.968,"Amino acids, peptides, and analogues",0.591,Amino acids and derivatives,0.588,Alpha amino acids,0.528,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Organoiodides; Carbonyl compounds; Alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",309.936,35,0.583,7.34233E+17,7.3423E+17,1276,
1,C2H2Cl2O3,[M + K]+,C2H2Cl2KO3+,Shikimates and Phenylpropanoids,0.757,Phenolic acids (C6-C1),0.838,Simple phenolic acids,0.822,Organohalogen compounds,0.996,Aryl halides,0.734,Aryl chlorides,0.688,,,Aryl chlorides,0.688,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acids; Organochlorides; Aryl halides; Vinyl halides; Vinylogous halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,182.902,35,0.583,7.34233E+17,7.3423E+17,1737,
