row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230823_NEG_B0.mzML Peak area,230809_NEG_B0.mzML Peak area,230809_NEG_B4.mzML Peak area,230809_NEG_B6.mzML Peak area,230809_NEG_B2.mzML Peak area,230809_NEG_B3.mzML Peak area,230809_NEG_B5.mzML Peak area,230809_NEG_B1.mzML Peak area,230905_NEG_B0.mzML Peak area,230905_NEG_B1.mzML Peak area,230823_NEG_B6.mzML Peak area,230823_NEG_B4.mzML Peak area,230823_NEG_B1.mzML Peak area,230823_NEG_B3.mzML Peak area,230823_NEG_B2.mzML Peak area,230905_NEG_B2.mzML Peak area,230905_NEG_B3.mzML Peak area,230926_NEG_B0.mzML Peak area,230926_NEG_B2.mzML Peak area,230905_NEG_B5.mzML Peak area,230905_NEG_B4.mzML Peak area,230905_NEG_B6.mzML Peak area,230926_NEG_B5.mzML Peak area,230926_NEG_B1.mzML Peak area,230823_NEG_B5.mzML Peak area,231010_NEG_B0.mzML Peak area,231010_NEG_B3.mzML Peak area,230926_NEG_B6.mzML Peak area,230926_NEG_B4.mzML Peak area,231010_NEG_B1.mzML Peak area,231010_NEG_B2.mzML Peak area,240901_NEG_B1.mzML Peak area,Blank_NEG_1.mzML Peak area,231010_NEG_B6.mzML Peak area,Blank_NEG_2.mzML Peak area,230926_NEG_B3.mzML Peak area,Blank_NEG_3.mzML Peak area,Blank_NEG_4.mzML Peak area,Culture_Remin_E_NEG.mzML Peak area,240417_NEG_B0.mzML Peak area,231010_NEG_B5.mzML Peak area,Culture_Remin_D_NEG.mzML Peak area,240507_NEG_B0.mzML Peak area,240417_NEG_B3.mzML Peak area,Culture_Remin_F_NEG.mzML Peak area,231010_NEG_B4.mzML Peak area,240417_NEG_B2.mzML Peak area,240417_NEG_B4.mzML Peak area,QC_mix_NEG_1.mzML Peak area,QC_mix_NEG_2.mzML Peak area,QC_mix_NEG_4.mzML Peak area,240417_NEG_B5.mzML Peak area,Process_Blank_1_NEG.mzML Peak area,QC_mix_NEG_3.mzML Peak area,240616_NEG_B0.mzML Peak area,Process_Blank_3_NEG.mzML Peak area,Process_Blank_2_NEG.mzML Peak area,240507_NEG_B3.mzML Peak area,240417_NEG_B6.mzML Peak area,240417_NEG_B1.mzML Peak area,240507_NEG_B1.mzML Peak area,240616_NEG_B3.mzML Peak area,240507_NEG_B5.mzML Peak area,240616_NEG_B2.mzML Peak area,240616_NEG_B1.mzML Peak area,Chance_pooled_QC_NEG_1.mzML Peak area,240616_NEG_B5.mzML Peak area,240616_NEG_B6.mzML Peak area,240616_NEG_B4.mzML Peak area,Chance_pooled_QC_NEG_3.mzML Peak area,Chance_pooled_QC_NEG_2.mzML Peak area,Chance_pooled_QC_NEG_4.mzML Peak area
864,724.8752824,0.5512613,,,,,,,,,,,3151313,1836134.1,1155999.2,1356869.9,1012307.94,1374778,1655242.8,4754536.5,1481705,1020121.7,1044020.7,772011.1,980519.1,1265759.4,1125707.1,851291,943696,1780499.4,1364206.2,1083667.8,686220.5,1229012.5,1310856,1281382.5,1207994.4,975703.2,1410943.2,1124048.4,1286550,623473.4,816241.9,22047.086,24695.514,1155760.8,40290.02,1384540.1,29319.395,80563.74,979745.75,754937.2,730490.9,1035362.25,1150525.8,1488475,1008457.6,303538.06,1220591,1392494.4,7765.244,9376.693,15035.694,918312.5,3705152.5,10034.21,2887271.8,2192668.2,2024860.6,844932.75,1780248,1373596.2,1461224.4,2870551.2,1082772.6,3088892.8,2595643.8,1845062,2721109.2,3244377,2796615.5,1855601.2,1711119.2,1702173
867,758.8686907,0.55313694,,,,,,,,,,,529511.2,239767.7,128072.25,153197.03,115941.7,148713.72,226307.05,959166.9,178694.6,120728.43,124378.125,56165.68,98084.76,144940.6,121608.664,82672.16,75061.586,207789.25,153305.33,106947.984,61592.18,128541.586,169087.28,161951.05,149111.08,109518.65,138046.02,156492.55,154941.05,52738.023,84425.06,0,0,136749.64,0,205354.12,0,0,127616.84,78732.836,69343.5,133833.28,112647.25,167091.05,140705.58,8952.367,153310.14,189233.2,0,0,0,77734.75,894335.5,0,505121.1,481633.3,428985.78,80188.8,227607.69,141915.9,177642.48,598396.5,120165.79,498613.2,433532.2,241865.45,491559.78,596511.2,487188,292294.7,276096.84,232571.11
869,928.8382174,0.5522701,,,,,,,,,,,1852147.8,994686.1,559590.2,612449,474510.8,632727.44,831682.4,3046420.8,703573.06,469497.4,502716.06,356673.25,442753.84,643205.4,549887.1,421663.44,397236.62,878110.3,679705.3,544955.25,289448.72,591958.7,654620.8,613084,564414.4,457462.25,701970.5,581727.7,676539.6,280617.3,393719.3,0,4765.426,585563.2,8525.154,676991.7,4687.3506,20615.992,505155.56,347980.4,333086.38,551039.94,561602.1,740264.8,550290.5,112800.58,606189.1,729529.75,0,0,0,430740.72,2767274.8,0,1680335.2,1494892.2,1289181.6,397345.38,910007.56,663776.5,733792.56,1755167.6,495836,1778861.1,1460298.8,926062.25,1624023.5,1889766.5,1611276.6,960822.56,941521.6,880900.94
871,1200.788863,0.5533379,,,,,,,,,,,698464.2,313718.5,151616.08,190676.4,142130.28,204616.58,328112.34,1581854.4,228284.03,131410.44,175709.22,94302.92,125503.42,181497.31,172821.55,139593.94,99036.17,268562.56,199341.58,182425.12,65927.984,134077.95,202451.19,188169.23,171571.11,137296.67,210859.86,197443.3,224909.77,67959.41,98669.445,0,0,170539.16,0,228053.55,0,0,164425.25,93201.7,96389.74,174954.33,189041.14,251200.47,199171.02,35114.957,179926.22,255502.88,0,0,0,131706.33,1585025.2,0,674729.8,810253.3,644559.94,108176.36,288620.1,255019.61,236871.03,743487,147848.44,733141.6,583444.06,328781.6,633866.56,815414.94,674789.2,343266.75,328231.6,315089.94
875,860.8504683,0.5521694,,,,,,,,,,,2281106.2,1263185.2,729907.9,862570.2,631100.3,864901.8,1173038.1,3712431,928127.2,667249.1,706257.56,459368.7,605620,841143.8,735821.5,596924.44,577881.94,1114664.2,903278.9,661581.8,414041.34,799254.7,900422.94,869524.2,756107.5,635416.4,851968.5,770521.4,893062.75,378209,525612.5,7166.1177,8665.334,770320,17184.531,916143.8,11413.662,37874.434,667714.2,466953.9,450530.9,746555,729834.7,986991.25,723875.9,169794.5,825315.06,981370.94,0,0,0,571089.9,3256737,0,2213084.2,1840367,1661193.9,514453.75,1198760.1,987913.94,980128.6,2112201.2,733313.8,2155097.8,1869982.4,1305097.1,2035516.9,2399553,2115461,1312641.8,1216841.4,1197196.1
881,1268.776875,0.55340415,,,,,,,,,,,557172.1,216284.12,108362.57,151025.69,82057.766,152400.12,208630.84,1286038.1,164162.11,95613.22,100755.83,53131.17,85838.34,149474.5,112994.055,120920.53,74748.03,209219.7,138194.23,125058.805,48132.69,95751.375,143541.33,127095.445,135121.27,91481.5,193987.03,135353.98,157022.72,56345.82,69624.94,0,0,124963.67,0,149846.28,0,0,118426.57,70876.36,73358.78,131863.12,111540.7,183087.69,132747.45,14907.007,145302.28,169515.81,0,0,0,98676.99,1378468.5,0,544385.9,667023.2,487942.75,77943.55,234213.06,161035.12,194715.31,573362.9,111958.87,521644.9,432582.84,268291.2,536873.5,619499.06,474094.1,263430.28,255876.03,234602.03
886,582.8826159,0.5536593,,,,,,,,,,,777578.4,610702.75,513341,529498.56,678425.44,666386.4,530036.3,543701.06,758636.25,549154,297648.8,243690.22,427780.72,500811.56,372928.5,502744.47,659108.1,678950,711027.3,481875.75,554970.1,649422.44,339036.56,726827.7,375510.1,372210.25,535741.8,389199.6,300846.12,339204.56,316742.97,0,0,402268.5,0,402536.2,0,0,22516.36,269191.94,351347.2,44077.527,441762.5,461887.8,6707.833,183342.23,403965.8,418056.25,9934.237,9248.707,2644.1582,389239.6,219810.34,3556.0742,371047.66,54058.59,186625.17,319967.8,590322.3,428453.12,512353.12,411377.16,348441.66,444834.97,426587.12,514266.44,485891.56,500358.7,459177.12,505557.53,504003.25,508864.88
898,894.8439814,0.5535405,,,,,,,,,,,704652.2,262847.1,117064.016,163032.88,107894.42,168140.05,258146,1326831.2,183324.47,119197.664,152212.12,70464.5,117805.21,160295.75,135455,86656.88,91047.625,247379.66,193546.56,136551.33,57616.207,157648.73,181387.98,165824.78,155113.83,113269.266,163649.19,173194.44,189065.6,61560.312,85051.41,0,0,145766.25,0,180723.12,0,0,131087,75560.945,57118.406,152881.66,148262.66,226053.31,152292,16241.715,149335.25,236366.77,0,0,0,99525.27,1267445.8,0,594745.8,637554.6,542024.8,98562.41,231769.94,168818.7,179833.62,637629.4,138408.4,577299.44,499902.28,328715.06,543927.6,674587.5,551619.1,306685.3,285470.7,271017.56
909,1064.813377,0.5534107,,,,,,,,,,,1185976.6,562484.06,290912.47,386045.75,224580.61,343844.28,531533.44,2224785.5,371733.22,264516.56,292433.62,163328.78,241191.66,346914.06,322314.62,238502.12,228755.53,515622.94,355279.56,307055.9,146324.97,328782.88,371445.22,328897.34,339044.6,251452.67,369120.56,326575.97,403664.25,156242.56,177501,0,0,318640.44,0,383960.7,0,9175.61,304513.78,198163.5,169559.97,335403.12,319568.16,419852.1,339022.97,55529.9,351964.56,443109,0,0,0,235487.66,2143659.2,0,1035193.4,1135137.8,901907.44,198876.88,503396.44,399078.94,421179.2,1056910.1,271869.84,1123176.2,839028.25,561832.4,1007820.2,1244562.4,1044876.8,604905.75,565008.25,472387.2
924,1336.764851,0.5534712,,,,,,,,,,,449450.97,163947.14,75676.734,109146.51,64805.805,96283.86,157814.72,1016686.8,134104.89,70491.26,85346.76,36355.29,61297.105,106158.6,81719.484,84649.33,50514.777,123997.81,88582.7,84692.23,27678.467,73855.85,111224.98,90037.59,88739.42,59891.688,95327.22,98486.35,101659.54,35966.32,46371.207,0,0,73915.78,0,117073.586,0,0,73978.28,55167.14,46002.824,102505.75,86758.39,129157.32,88292.9,16248.494,92425.64,138477.36,0,0,0,77270.89,1062832.2,0,444662,533852.4,403170.2,61381.81,166107.73,113102.82,138326.31,467576.53,74771.16,411308.56,324297.16,190285.78,375891.53,484253.12,403882.03,203596.38,187445.45,184875.06
927,1132.801132,0.5535471,,,,,,,,,,,884936.1,399064.47,203527.02,252915.1,183914.12,266286.8,413678.88,1952787.8,267041.9,180890.64,217495.22,121090.3,173954.52,244239.4,257039.9,175933.44,160418.33,356742.78,256069.17,242698.67,97660.45,241395.1,285909.25,256807.73,222021.3,183527.97,288577.7,227747.53,303966.88,119500.17,163949.89,0,0,234141.03,0,292063.75,0,2761.6006,237129.58,130532.11,125726.516,238296.3,220776.27,328875.2,261125.39,39194.4,243966,330154.03,0,0,0,177350.56,1809693.9,0,878693.1,978781.9,794380.75,145135.69,386584.47,304504.12,296201.4,894209.1,207261.77,950372,722504.5,435938.62,841130.94,1004900.6,864742.25,447545.34,375714.9,377984.06
931,996.8257324,0.5529018,,,,,,,,,,,1303980.5,678340.5,405085.4,517426.66,313494.62,428693.38,612407.1,2588635,522374.88,349082.88,381053.72,275839.47,328519.97,441881.72,419078.66,301885.1,293533.34,652665.9,486484.8,384756.5,200222.92,421717.3,498896.5,451012.53,422717.34,342404.56,537596.1,427663.84,504299.47,215689.86,289180.56,0,0,416733.16,5789.817,487935.28,2578.8677,12491.379,396685.5,258857.97,226832.72,438607.16,401043.8,559381.6,420927.56,77150.81,449930.22,519310.75,0,0,0,293478.16,2391410.5,0,1342808.5,1276233,1062499.5,296772.66,641923.6,544967.8,536709.9,1424858.5,377574,1438056.5,1130981.9,754210.44,1242609.9,1528130.2,1274699.9,790910.94,678132.1,631690.9
947,1030.819093,0.5534904,,,,,,,,,,,474264.9,171973.64,104021.734,133653.44,59580.586,118098.88,172487.03,1057245.2,143308.55,85255.86,95184.13,46912.848,74836.234,121528.42,71346.18,55685.87,55803.938,166187.17,110975.58,82612.445,28422.357,93867.69,122883.164,135187.84,94364.02,73322.1,135248.88,116595.04,145136.88,34151.71,65792.26,0,0,86889.06,0,166498.03,0,0,94462.31,52866.336,46509.383,125223.57,101553.72,153570.9,118467.35,6324.4795,97176.36,153127.81,0,0,0,58747.305,973819.75,0,505712.22,586438,454902.03,58922.6,187530.56,147298.84,154752.8,526586,85822.19,500063.06,381876.4,229422.75,406756.06,540618.25,452600.5,233956.38,214763.75,182703.81
950,962.8314932,0.55395544,,,,,,,,,,,552692.8,233741.11,93455.914,165659.16,96134.31,158941.3,200128.95,1212773.1,169566.64,102044.36,116021.74,65129.348,79698.85,145058.95,108743.164,54600.88,44108.164,209090.73,163174.69,110758.08,52878.562,103746.27,149583.97,141237.81,112447.29,91837.15,153848.19,141775.44,167396.28,47401.266,75197.09,0,0,118802.016,0,141208.61,0,0,119739.32,72369.75,42080.383,122945.93,114500.43,203018.27,141441.02,10908.43,146939.88,177978.94,0,0,0,77799.1,1163617.5,0,499877.53,632894.1,482122.3,86229.22,221431.75,171964.14,208314.62,599367.1,101067.97,617457.5,430175,280721.5,460304.66,633492.8,502819.94,247654.64,254890.12,246645.4
951,1166.794507,0.55321324,,,,,,,,,,,389869.8,143662.39,66885.414,83263.91,59320.51,83987.76,125409.266,858101.5,98357.17,55360.668,58985.215,24438.068,51716.426,83647.375,47236.734,39556.89,46548.617,109872.914,82957.74,55709.5,24697.201,60428.6,93292.17,80455.31,63023.02,53661.42,95865.02,83025.11,91395.805,18744.121,38384.992,0,0,74468.25,0,74516.766,0,0,74485.79,42865.91,38007.477,94331.64,65783.44,121081.99,84610.32,7584.6567,82798.32,114216.555,0,0,0,43408.113,899415.3,0,368909,467697.8,385440.2,37320.363,145828.97,101791.15,94346.71,364177.8,69326.72,395111.16,283939.22,173475.94,322490.75,376756.84,343275.47,159990.28,156449.38,161147.73
955,178.9784733,0.5480385,,,,,,,,,,,455380.34,96995.16,339841.66,87627.71,398437.78,505471.7,250902.33,159422.58,213251.42,1002707.94,195277.94,368982.6,68697.65,156903.72,46052.594,5338564.5,534258.7,222888.64,303706.6,3068875,305870.44,274743.44,17219.258,177490.48,124131.74,147861.92,1207040.6,50237.652,22969.494,1724529.1,187740.3,0,0,241970.28,0,290596.38,0,0,4324.4717,266256.66,296027.4,38334.45,272329.62,77501.555,3184.112,388110.2,445135.84,364191.34,35181.39,11992.15,19899.906,3053192.2,145787.33,29149.83,1087351,2344.0632,173865.58,1133265,112776.016,360784.84,445923.88,540931.7,579311.6,399020.66,379015.5,303365.94,585205,459660.6,458812.8,357064.78,335728.22,300045.47
985,1098.806747,0.5533535,,,,,,,,,,,450301.88,147376.94,78099.44,89131.49,40290.1,95335.97,133676.2,952564,104397.68,62784.09,71447.94,41419.145,56999.54,101042.195,67626.25,34939.76,45111.277,151209.72,88585.43,82272.086,31348.607,60566.113,100406.36,103546.734,78976.414,65008.965,123657.42,101929.71,113638.74,26171.637,43527.562,0,0,68833.05,0,124213.4,0,0,93368.87,50056.453,38980.926,91797.7,80736.28,133616.3,93460.35,11365.206,98722.38,113963.42,0,0,0,56895.133,971084.8,0,404652.16,547818.9,420806,54125.2,168339.39,118133.72,103816.37,446988.6,65702.8,440666.25,347375.5,191203.83,364157.47,443868.62,424252.66,217453.94,177721.03,177008.19
1012,650.8702111,0.5540985,,,,,,,,,,,731954,602128.56,497753.84,493327.94,599687.5,607068.94,469122.84,518380.16,687499.2,508007.84,256216.16,227913.4,399968.5,441014.4,338585.38,438287.34,603808.8,613889.6,666273.2,480906.72,514032.7,628906.3,314829.88,636989,356027.8,355993.62,503600.12,359094.06,283758.5,292860.06,298709.25,0,0,374266.8,0,396339.66,0,0,19206.2,223938.53,329166.6,24969.014,388142.78,417248.47,16205.34,163885.22,395054.6,403373.03,9286.93,8834.655,17970.193,339387.44,206192.72,3848.0146,351094.8,44877.8,171597.16,288796.28,520929.9,393748.9,457614.1,381371.84,336317.7,419145.4,363676.03,451797.75,431444.12,483071.4,439663.44,477118.16,452938.4,486927.72
1023,446.9072478,0.55596375,,,,,,,,,,,518556.25,454605.9,390175.66,355682.12,508674.8,492067.94,364375.28,389982.44,569132.94,394136.06,203152.05,179504.2,301797.75,352401.56,261165.31,390225.6,469311.53,501100.28,527515.94,357801.56,385417.22,487601.7,230123.25,524850.6,260610.89,277345.56,392369.22,283302,220766.11,250256.97,220853.95,0,0,266865.25,0,288025.88,0,0,24887.002,194441.75,240292.28,28163.48,308271.12,303726.6,6394.1284,123957.26,289611.7,285437.5,0,0,0,262318.9,146265.28,0,256943.3,42784.004,140535.58,228375.86,397137.12,301715.16,351039.88,257437.88,237342.67,284053.44,270324.12,339794.97,323333.2,327792.12,311003.8,363421.78,349745.8,346748.12
1030,514.8950121,0.55611193,,,,,,,,,,,688389.44,571725.9,462025.06,478376.3,608570.4,580683.5,469310.56,505957.3,705772.3,493423.88,265056.34,206202.95,370917.5,420497.4,328421.1,459559.2,606977.5,614122.56,660925.9,426600.25,495333.9,595893.94,300886.16,647236.2,327947.03,345840.9,462724.6,347594.88,260066.64,318585.16,296578.72,0,0,342186.5,0,382892.4,0,0,21748.783,229769.36,304220.44,36096.5,411007.25,416397.38,11374.672,165574.56,391417.38,378723.94,3425.855,0,0,360980.72,195603.06,0,331692.22,53199.95,178012.89,277156.2,529141.1,391596,446340.7,348139.7,312941.7,370647.28,378094.88,441208.72,434664.97,471059.3,408882.22,487531.4,434789.06,466545
1031,854.8328987,0.5544766,,,,,,,,,,,554516.06,451501.5,369970.88,393032.25,423524.78,449113.34,402030.56,374285.94,474763.28,378644.84,211338.86,170251.67,289302.6,347567.03,286628.3,340161.5,417125.12,478780.97,475088.25,385652.56,351399.3,474272.2,237116.89,472464.7,277215.53,264961.25,363565.72,268302.1,222533.69,227352.11,212788.36,0,0,287840.7,0,287094.06,0,0,36029.78,174765.64,237474.12,26427.225,323164.88,323335.88,21109.393,112906.89,270246.25,319714,2209.8125,0,0,274073.97,171136.78,0,284795.34,24365.098,113946.29,228518.88,426312.97,324293.3,368730.8,288557.75,254497.25,294589.8,300903.4,369076.84,352462.2,402321.88,316707.56,378316.72,344665.72,381178.28
1034,378.919462,0.55570066,,,,,,,,,,,594756.25,555091,483948.94,492725.75,655916.5,602643.1,464770.12,419110.03,705026,411469.75,249644.69,232977.2,404637.28,417013.3,328235,499341.03,627359.4,610955.6,658546.3,449404.9,542634.6,655205.44,300137.25,676787.9,337260.38,356814.53,503049.1,364726.7,292042.84,321983.22,299201.44,0,0,351365.5,0,376261.5,0,0,34257.844,250325.95,314746.25,38488.723,408486.8,398265.5,15624.553,167477.5,384500,344714.38,0,0,0,354766.25,175369.56,0,302460.97,68774.63,184169.02,288626.28,461942.06,399519.75,462698.3,362267.44,321966.88,366400.34,353531.8,439651.88,379734.28,410704,394397.84,455875.28,424469.2,446191.1
1039,718.8578116,0.55452615,,,,,,,,,,,706462.2,593262.8,475388.47,490614.88,612275.1,592111.1,469740.84,503416.72,622304.9,500225,254289.1,226944.9,375816.4,446855.34,328838.72,446494,622760.5,652098.94,656543.2,463917.56,475497.25,574148.7,318391.03,641537,349142.1,340274.97,486123.56,363220.72,274237.56,301559.6,289913.84,0,0,362394.56,0,387487.4,0,0,20741.219,223839.44,308410.72,20336.191,395511.5,433977.88,25169.336,175666.61,376235.03,401026.75,9379.427,7812.534,13834.663,353779.94,222193.33,9854.124,358217.8,32348.746,167641.45,293171.78,531412.56,387220.03,454457.7,387245.44,317255.66,379449.3,365683.84,452237.6,469380.34,448703,409592.25,484660.12,462449.25,469007.62
1057,242.9444772,0.55556774,,,,,,,,,,,320917.03,322436.8,324196.75,307795.34,445381.38,375752.9,289550,218302.34,455130.34,92528.34,179875.2,179929.08,280022.6,265473.12,246776.27,356398.75,427201.88,362201.44,433616.22,303302.88,187238.88,429674.62,224840.36,430231,229179.9,252312.33,300808.4,263319.3,205399.53,229676.03,198113.39,0,0,229129.83,0,265543.3,0,0,45266.4,190926.94,234884.64,48594.523,278826.7,259108.55,23069.129,144374.14,237467.95,233945.7,0,0,0,237490.75,111988.66,0,165290.19,76225.195,152541.78,191585.72,281672.94,253894.11,291509.97,175095.47,210279.8,184049.53,197218.97,274143.44,197484.62,216646.17,193316.08,274239.2,277928.03,282744.78
1101,786.845345,0.55548865,,,,,,,,,,,638365.25,539392.8,430470.56,453068.53,549417.5,523492.38,456327.5,459079.44,606342.7,477738.66,241818.88,198365.39,354212.44,401003.47,308283.72,401841.5,518420.12,585661.3,624975.1,423806.2,416110.75,568724.8,314244.5,580243.2,336503.3,338334,433483.53,320573.16,249219.47,287825.8,262895.75,0,0,332304.4,0,342465.7,0,0,41281.56,205252.03,292815.38,10701.432,379697.03,361832.12,23850.664,130823.09,356365.12,369493.22,2604.767,0,6833.3516,315211.6,181840.94,0,345708,32951.18,159770.4,263847.75,492510,383384.3,434301.16,347837.38,315264.66,380068,345506.34,437912.75,393091,425370.4,384341.28,452979.4,423288.16,440354.9
1130,1234.782178,0.5539266,,,,,,,,,,,336478.38,110647.984,58490.82,69001.22,31127.574,57931.234,124963.48,864529.56,84089.86,40158.363,60259.703,21335.234,32927.79,65692.836,62664.906,16705.895,36610.566,125996.81,60278.727,46004.543,21640.086,62797.766,84992.46,82307.695,47409.805,45223.523,89727.45,74541.195,92905.14,18725.219,36569.21,0,0,72054.64,0,55099.03,0,0,61036.656,36365.05,19183.14,77302.05,61898.312,99232.914,82156.664,4460.25,59372.45,89169.94,0,0,0,47457.13,830037.94,0,322932.72,435185.16,341463.88,37603.793,120648.375,91365.06,96473.83,284188.3,70304.18,368738,293835,151098,294893.4,326044.25,258333.48,138218.33,143928.16,127709.97
1173,174.9568223,0.5611178,,,,,,,,,,,1415100.5,1609654.8,1639970.1,1634333.1,2412581.5,2017183.6,1450711.8,834081.5,2298785.8,1823558.9,991020.06,1097712.1,1446026.2,1374131.2,1252042.2,1940190.4,2286515.5,1748532.5,2213138.2,1603837.4,2064479.6,2103709.2,1130704.4,2360822.8,1154005.2,1378519.2,1398553.2,1369608,1277088.5,1324688.9,1132295,116781.88,175449.6,1228046.1,180322.34,1323954.2,197690.33,146404.86,631547.9,1084864.8,1260819.8,567374.1,1441851.4,1317734,427793.16,964840.75,1271794.5,1197367.8,261157.17,312286.16,408521.38,1307369.1,618431.9,360483.56,748855.9,839448.7,1020563.4,1107981.9,1444198.5,1279483,1359688.2,775649.06,1192200.2,856427.9,831617.7,1380525.6,884426.94,920448.3,929799.6,1386796.4,1301304.6,1383469.8
1341,206.9735175,0.5601197,,,,,,,,,,,742806.3,187213.64,116405.61,46107.215,469530.06,654609.4,59621.734,255281.38,107218.67,1255843.8,302716.94,437391.56,57437.035,27018.443,138848.03,5992555,567959.4,70700.29,426814.28,3490332,375596.3,453411.75,127722.164,677800.56,177785.55,201644.9,1457419.6,164918.39,141124.28,1961489.6,37944.55,0,16260.266,307143.4,20389.12,346572.75,0,6488.591,23664.107,398470.34,336676.22,45328.043,360108.4,82940.21,32673.242,379883.56,520597.53,423499.38,13885.119,25501.996,40206.16,3473735.8,164674.94,23219.15,1504276.9,4214.3755,218490.25,1284449.5,423527.62,557839.94,540808,801797.4,686834.56,533904.9,592852.4,470143.25,891249.06,654328.06,626940.6,534686.4,478299.1,386009.22
1350,235.9271751,0.58732355,,,,,,,,,,,36954.137,58569.125,80960.875,83815.09,76928.086,78962.734,70774.734,22064.732,57871.586,96864.37,82249.99,166215.31,121219.71,93634.125,93708.52,60739.074,95443.984,54042.285,96951.15,75636.39,106859.59,77840.18,113347.27,113118.27,97342.016,109990.31,34181.047,60608.734,75227.45,58056.594,91466.79,439603.06,400149,72438.68,320556.2,129366.3,345602.38,311110.7,86851.65,135454.77,100698.5,68056.766,129404.41,72434.91,92529.164,57681.133,62930.324,102455.44,247941.06,184764.25,195744.11,111388.85,135206.38,208170.89,27711.104,225482.89,411422.75,83224.91,47502.426,116071.336,65635.4,3766.434,100826.91,4733.9854,14570.605,42203.465,8233.008,18152.164,11376.865,65799.97,20486.463,28497.002
1356,334.9407958,0.5710808,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17145.293,0,0,0,0,0,440956.97,0,0,0,160264.36,0,0,0,0,0,0,38717.152,0,0,39750.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116585.09,0,0,54292.84,0,0,4415.775,0,0,0,13193.631,0,5104.9673,0,0,16877.95,5684.874,0,0,0,0
1371,266.9530489,0.5732357,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4657.3438,0,0,0,0,0,286039.44,0,0,0,112322.41,0,0,0,0,0,0,15718.918,0,0,27398.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104502.414,0,0,25395.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,162.9834413,0.56019294,,,,,,,,,,,10553.878,0,4769.1445,0,2473.7422,16896.701,0,0,4868.1943,19742.637,0,2408.751,0,0,0,186505.47,0,0,0,93467.055,0,0,0,4207.257,0,0,24818.297,0,0,37899.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16026.221,0,0,0,0,85624.516,2568.853,0,36828.953,0,0,10440.468,0,5005.584,4491.5063,12716.547,2882.833,0,0,5105.753,19500.799,22450.275,6058.8896,4914.0083,0,0
1376,304.9153388,0.56956244,,,,,,,,,,,35335.836,133830.39,161923.16,185495.33,153305.44,207411.45,68409.83,13850.082,263289.06,110453.93,80886.22,110727.36,141684.19,116726.24,134006.7,178510.1,326014.88,152261.9,271982.53,76115.87,120894.14,98714.555,121715.97,330492.38,68194.45,154563.92,111613.086,156145.12,136749.88,129323.33,103103.4,0,0,95206.484,0,115296.125,0,0,36266.402,126679.37,113439.54,21670.062,131826.33,67959.68,17968.574,81111.484,87259.414,59141.23,10693.601,0,4778.5713,92282.65,21765.508,5065.169,5714.7783,60833.7,98119.17,91119.88,105788.59,24195.035,63284.25,11257.918,86157.2,8753.24,39838.24,28012.049,26615.77,23352.87,23825.412,91283.7,64644.805,104111.94
1377,1329.430198,0.5665524,,,,,,,,,,,15582.92,10397.758,0,2804.9492,0,0,24176.291,110517.59,4131.578,0,3206.2017,0,0,5978.945,8372.387,5449.4404,13518.724,7337.58,5711.08,0,0,34607.79,3826.6924,0,0,3228.9597,32875.195,0,44166.758,0,33897.977,0,0,25327.84,0,21473.225,0,0,8990.709,0,89037.76,12570.543,0,10245.008,10444.139,78577.03,4904.2363,5273.54,0,0,0,0,60069.094,0,50527.266,19954.504,19044.314,0,18649.121,4470.7197,5122.6875,49291.156,0,47149.348,37808.285,13826.372,33317.035,36359.7,43957.285,24012.084,17341.438,13779.824
1378,150.9834734,0.5706621,,,,,,,,,,,2235.3945,0,0,0,0,0,0,0,0,16234.773,0,0,0,0,0,199692.5,0,0,0,116715.6,0,0,0,0,0,0,28021.418,0,0,37503.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106776.94,0,0,33737.816,0,0,18691.254,0,0,5422.6133,8355.465,0,9839.352,0,0,18354.254,0,4622.4893,0,0,0
1386,179.9818863,0.573769,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9098.78,0,0,0,0,0,153918.56,0,0,0,67159.81,0,0,0,0,0,0,19182.86,0,0,31312.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76330.234,0,0,12587.248,0,0,11352.921,0,0,0,0,0,4594.784,0,0,4457.3076,9084.666,0,0,0,0
